"ジャンル","URL","車名","価格","全長 (mm)","全幅 (mm)","全高 (mm)","ホイールベース (mm)","シート高 (mm)","車両重量 (kg)","気筒数","シリンダ配列","排気量 (cc)","カム・バルブ駆動方式","気筒あたりバルブ数","最高出力（kW）","最高出力回転数（rpm）","最大トルク（N・m）","最大トルク回転数（rpm）"
4,"https://www.bikebros.co.jp/catalog/43/999_21/","エス・ワイ・エム | SYM　ジェット14 200 | JET 14 200","",1990.0,730.0,1115.0,1350.0,770.0,"",1,"単気筒",169.0,"OHC（SOHC）",4,9.0,7500.0,12.5,6000.0
4,"https://www.bikebros.co.jp/catalog/43/999_13/","エス・ワイ・エム | SYM　ジョイマックスZ250 | JOYMAX Z 250","",2190.0,760.0,1450.0,1546.0,747.0,184.0,1,"単気筒",249.4,"OHC（SOHC）","",15.8,7500.0,23.5,5500.0
4,"https://www.bikebros.co.jp/catalog/43/999_15/","エス・ワイ・エム | SYM　ジョイライドS200i | Joyride S 200i","",2100.0,760.0,1400.0,1430.0,760.0,164.0,1,"単気筒",175.3,"OHC（SOHC）",4,12.5,8250.0,15.6,6500.0
4,"https://www.bikebros.co.jp/catalog/269/999_2/","アイディア | aidea　AA-2","",2061.0,670.0,1680.0,"",720.0,182.0,"","","","","",35.0,"","",""
4,"https://www.bikebros.co.jp/catalog/269/999_3/","アイディア | aidea　AA-4","",2240.0,900.0,1760.0,"",770.0,271.0,"","","","","",35.0,"","",""
4,"https://www.bikebros.co.jp/catalog/1/192_1/","ホンダ | HONDA　PCX125 | PCX",357500,1935.0,740.0,1105.0,1315.0,764.0,132.0,1,"単気筒",124.8,"OHC（SOHC）",4,9.2,8750.0,12.0,6500.0
4,"https://www.bikebros.co.jp/catalog/1/999_69/","ホンダ | HONDA　PCXエレクトリック | PCX ELECTRIC","",1960.0,740.0,1095.0,1380.0,760.0,144.0,"","","","","",4.2,5500.0,18.0,500.0
4,"https://www.bikebros.co.jp/catalog/1/999_68/","ホンダ | HONDA　PCXハイブリッド/e:HEV | PCX HYBRID/PCX e:HEV",448800,1935.0,740.0,1105.0,1315.0,764.0,136.0,1,"単気筒",124.0,"OHC（SOHC）",4,9.2,8750.0,12.0,6500.0
4,"https://www.bikebros.co.jp/catalog/2/109_8/","ヤマハ | YAMAHA　アクシスZ | AXIS Z",271700,1790.0,685.0,1145.0,1275.0,770.0,100.0,1,"単気筒",124.0,"OHC（SOHC）",2,6.1,7000.0,9.8,5000.0
4,"https://www.bikebros.co.jp/catalog/2/15_3/","ヤマハ | YAMAHA　ビーウィズ125 | BW'S 125","",1910.0,765.0,1125.0,1305.0,780.0,119.0,1,"単気筒",124.0,"OHC（SOHC）",4,7.2,7500.0,9.9,6000.0
4,"https://www.bikebros.co.jp/catalog/2/999_104/","ヤマハ | YAMAHA　シグナス グリファス | CYGNUS GRYPHUS",368500,1935.0,690.0,1160.0,1340.0,785.0,125.0,1,"単気筒",124.6,"OHC（SOHC）",4,9.0,8000.0,11.0,6000.0
4,"https://www.bikebros.co.jp/catalog/2/123_2/","ヤマハ | YAMAHA　シグナスX | CYGNUS X",335500,1890.0,690.0,1120.0,1305.0,775.0,119.0,1,"単気筒",124.0,"OHC（SOHC）",4,7.2,7500.0,9.9,6000.0
4,"https://www.bikebros.co.jp/catalog/2/188_1/","ヤマハ | YAMAHA　エヌマックス125 | NMAX125",368500,1935.0,740.0,1160.0,1340.0,765.0,131.0,1,"単気筒",124.0,"OHC（SOHC）",4,9.0,8000.0,11.0,6000.0
4,"https://www.bikebros.co.jp/catalog/2/186_1/","ヤマハ | YAMAHA　トリシティ125 | TRICITY 125",462000,1980.0,750.0,1210.0,1350.0,765.0,164.0,1,"単気筒",124.0,"OHC（SOHC）",4,9.0,7500.0,12.0,7250.0
4,"https://www.bikebros.co.jp/catalog/3/79_17/","スズキ | SUZUKI　アドレス110 | ADDRESS 110",225500,1845.0,665.0,1095.0,1260.0,755.0,100.0,1,"単気筒",112.0,"OHC（SOHC）",2,6.5,7750.0,8.6,6250.0
4,"https://www.bikebros.co.jp/catalog/3/999_7/","スズキ | SUZUKI　アドレス125 | ADDRESS 125",231000,1900.0,685.0,1135.0,1285.0,760.0,109.0,1,"単気筒",124.0,"OHC（SOHC）",2,6.9,7000.0,10.0,6000.0
4,"https://www.bikebros.co.jp/catalog/3/999_25/","スズキ | SUZUKI　スウィッシュ | SWISH",324500,1830.0,690.0,1095.0,1250.0,760.0,114.0,1,"単気筒",124.0,"OHC（SOHC）",2,6.9,7000.0,10.0,6000.0
4,"https://www.bikebros.co.jp/catalog/3/999_78/","スズキ | SUZUKI　スウィッシュリミテッド | SWISH LIMITED",346500,1830.0,740.0,1095.0,1250.0,770.0,115.0,1,"単気筒",124.0,"OHC（SOHC）",2,6.9,7000.0,10.0,6000.0
4,"https://www.bikebros.co.jp/catalog/17/13_9/","ベスパ | Vespa　LX125 i-GET",396000,1770.0,705.0,"",1280.0,785.0,114.0,1,"単気筒",124.0,"OHC（SOHC）",3,7.6,7600.0,10.2,6000.0
4,"https://www.bikebros.co.jp/catalog/17/23_1/","ベスパ | Vespa　プリマベーラ125 | Primavera 125",594000,1852.0,680.0,"",1334.0,790.0,130.0,1,"単気筒",124.5,"OHC（SOHC）",3,7.9,7770.0,10.2,6000.0
4,"https://www.bikebros.co.jp/catalog/17/999_3/","ベスパ | Vespa　プリマベーラ 50thアニベルサリオ 125 | Primavera 50th Anniversario 125","",1852.0,680.0,"",1334.0,790.0,"",1,"単気筒",124.5,"OHC（SOHC）",3,7.9,7770.0,10.4,6000.0
4,"https://www.bikebros.co.jp/catalog/17/999_8/","ベスパ | Vespa　プリマベーラS 125 /スペシャルエディション | Primavera S 125 / Special Edition",478500,1863.0,695.0,"",1334.0,790.0,130.0,1,"単気筒",124.5,"OHC（SOHC）",3,7.9,7770.0,10.4,6000.0
4,"https://www.bikebros.co.jp/catalog/17/999_18/","ベスパ | Vespa　Primavera 75th | Primavera125 75th",594000,1852.0,680.0,"",1334.0,790.0,131.0,1,"単気筒",124.5,"OHC（SOHC）",3,8.1,8000.0,10.4,6750.0
4,"https://www.bikebros.co.jp/catalog/41/999_4/","キムコ | KYMCO　ターセリーS125 | Tersely S125","",2085.0,700.0,1570.0,1390.0,790.0,"",1,"単気筒",124.8,"OHC（SOHC）",4,8.3,8500.0,10.4,7000.0
4,"https://www.bikebros.co.jp/catalog/18/7_2/","イタルジェット | Italjet Moto　ドラッグスター125 | DRAGSTER 125","",1870.0,680.0,"",1345.0,770.0,"",1,"単気筒",124.2,"DOHC",4,11.0,10000.0,12.5,7750.0
4,"https://www.bikebros.co.jp/catalog/26/999_2/","ランブレッタ | LAMBRETTA　V125スペシャル | V125 Special","",1890.0,735.0,1115.0,1340.0,770.0,"",1,"単気筒",124.7,"","",7.5,8500.0,9.2,7000.0
4,"https://www.bikebros.co.jp/catalog/35/999_4/","プジョー | Peugeot　シティスター125 | CityStar 125","",1985.0,750.0,1300.0,1430.0,795.0,145.0,1,"単気筒",124.6,"OHC（SOHC）",2,8.1,7400.0,10.8,5400.0
4,"https://www.bikebros.co.jp/catalog/35/999_1/","プジョー | Peugeot　ジャンゴ125 | Django125","",1925.0,710.0,1190.0,1350.0,770.0,"",1,"単気筒",124.6,"OHC（SOHC）",2,7.8,8000.0,9.3,6500.0
4,"https://www.bikebros.co.jp/catalog/35/999_3/","プジョー | Peugeot　スピードファイト125 | SPEEDFIGHT 125","",1895.0,700.0,1150.0,1296.0,800.0,"",1,"単気筒",124.6,"OHC（SOHC）",2,8.1,7400.0,10.8,5600.0
4,"https://www.bikebros.co.jp/catalog/43/999_12/","エス・ワイ・エム | SYM　ジェットS 125 | JET S 125","",1813.0,705.0,1095.0,1286.0,780.0,129.0,1,"単気筒",124.6,"OHC（SOHC）","",8.5,8500.0,10.1,6500.0
4,"https://www.bikebros.co.jp/catalog/43/999_3/","エス・ワイ・エム | SYM　オービットスリー125 | Orbit Ⅲ 125","",1900.0,682.0,1120.0,1320.0,"",120.0,1,"単気筒",124.6,"OHC（SOHC）",2,7.5,8500.0,9.3,6500.0
4,"https://www.bikebros.co.jp/catalog/269/999_1/","アイディア | aidea　AA-1","",2061.0,670.0,1680.0,"",720.0,182.0,"","","","","",6.0,"","",""
4,"https://www.bikebros.co.jp/catalog/269/999_5/","アイディア | aidea　AAカーゴβ | AA-Cargo β","",2050.0,660.0,1690.0,"",720.0,195.0,"","","","","","","","",""
5,"https://www.bikebros.co.jp/catalog/1/164_29/","ホンダ | HONDA　ベンリィ110/プロ | BENLY 110/PRO",300300,1845.0,755.0,1040.0,1280.0,710.0,120.0,1,"単気筒",107.0,"OHC（SOHC）","",5.8,7000.0,8.6,5000.0
5,"https://www.bikebros.co.jp/catalog/1/999_124/","ホンダ | HONDA　ベンリィ イーツー/プロ | BENLY e:Ⅱ/PRO","",1840.0,780.0,1050.0,1280.0,710.0,130.0,"","","","","",4.2,3900.0,15.0,1500.0
5,"https://www.bikebros.co.jp/catalog/1/130_9/","ホンダ | HONDA　ディオ110 | Dio 110",242000,1870.0,685.0,1100.0,1255.0,760.0,96.0,1,"単気筒",109.0,"OHC（SOHC）",2,6.4,7500.0,9.0,5750.0
5,"https://www.bikebros.co.jp/catalog/1/176_8/","ホンダ | HONDA　リード125 | LEAD 125",324500,1845.0,680.0,1130.0,1275.0,760.0,116.0,1,"単気筒",124.0,"OHC（SOHC）",4,8.3,8750.0,12.0,5250.0
5,"https://www.bikebros.co.jp/catalog/1/192_1/","ホンダ | HONDA　PCX125 | PCX",357500,1935.0,740.0,1105.0,1315.0,764.0,132.0,1,"単気筒",124.8,"OHC（SOHC）",4,9.2,8750.0,12.0,6500.0
5,"https://www.bikebros.co.jp/catalog/1/999_69/","ホンダ | HONDA　PCXエレクトリック | PCX ELECTRIC","",1960.0,740.0,1095.0,1380.0,760.0,144.0,"","","","","",4.2,5500.0,18.0,500.0
5,"https://www.bikebros.co.jp/catalog/1/999_68/","ホンダ | HONDA　PCXハイブリッド/e:HEV | PCX HYBRID/PCX e:HEV",448800,1935.0,740.0,1105.0,1315.0,764.0,136.0,1,"単気筒",124.0,"OHC（SOHC）",4,9.2,8750.0,12.0,6500.0
5,"https://www.bikebros.co.jp/catalog/2/109_8/","ヤマハ | YAMAHA　アクシスZ | AXIS Z",271700,1790.0,685.0,1145.0,1275.0,770.0,100.0,1,"単気筒",124.0,"OHC（SOHC）",2,6.1,7000.0,9.8,5000.0
5,"https://www.bikebros.co.jp/catalog/2/15_3/","ヤマハ | YAMAHA　ビーウィズ125 | BW'S 125","",1910.0,765.0,1125.0,1305.0,780.0,119.0,1,"単気筒",124.0,"OHC（SOHC）",4,7.2,7500.0,9.9,6000.0
5,"https://www.bikebros.co.jp/catalog/2/999_104/","ヤマハ | YAMAHA　シグナス グリファス | CYGNUS GRYPHUS",368500,1935.0,690.0,1160.0,1340.0,785.0,125.0,1,"単気筒",124.6,"OHC（SOHC）",4,9.0,8000.0,11.0,6000.0
5,"https://www.bikebros.co.jp/catalog/2/123_2/","ヤマハ | YAMAHA　シグナスX | CYGNUS X",335500,1890.0,690.0,1120.0,1305.0,775.0,119.0,1,"単気筒",124.0,"OHC（SOHC）",4,7.2,7500.0,9.9,6000.0
5,"https://www.bikebros.co.jp/catalog/2/188_1/","ヤマハ | YAMAHA　エヌマックス125 | NMAX125",368500,1935.0,740.0,1160.0,1340.0,765.0,131.0,1,"単気筒",124.0,"OHC（SOHC）",4,9.0,8000.0,11.0,6000.0
5,"https://www.bikebros.co.jp/catalog/2/186_1/","ヤマハ | YAMAHA　トリシティ125 | TRICITY 125",462000,1980.0,750.0,1210.0,1350.0,765.0,164.0,1,"単気筒",124.0,"OHC（SOHC）",4,9.0,7500.0,12.0,7250.0
5,"https://www.bikebros.co.jp/catalog/3/79_17/","スズキ | SUZUKI　アドレス110 | ADDRESS 110",225500,1845.0,665.0,1095.0,1260.0,755.0,100.0,1,"単気筒",112.0,"OHC（SOHC）",2,6.5,7750.0,8.6,6250.0
5,"https://www.bikebros.co.jp/catalog/3/999_7/","スズキ | SUZUKI　アドレス125 | ADDRESS 125",231000,1900.0,685.0,1135.0,1285.0,760.0,109.0,1,"単気筒",124.0,"OHC（SOHC）",2,6.9,7000.0,10.0,6000.0
5,"https://www.bikebros.co.jp/catalog/3/999_25/","スズキ | SUZUKI　スウィッシュ | SWISH",324500,1830.0,690.0,1095.0,1250.0,760.0,114.0,1,"単気筒",124.0,"OHC（SOHC）",2,6.9,7000.0,10.0,6000.0
5,"https://www.bikebros.co.jp/catalog/3/999_78/","スズキ | SUZUKI　スウィッシュリミテッド | SWISH LIMITED",346500,1830.0,740.0,1095.0,1250.0,770.0,115.0,1,"単気筒",124.0,"OHC（SOHC）",2,6.9,7000.0,10.0,6000.0
5,"https://www.bikebros.co.jp/catalog/17/13_9/","ベスパ | Vespa　LX125 i-GET",396000,1770.0,705.0,"",1280.0,785.0,114.0,1,"単気筒",124.0,"OHC（SOHC）",3,7.6,7600.0,10.2,6000.0
5,"https://www.bikebros.co.jp/catalog/17/23_1/","ベスパ | Vespa　プリマベーラ125 | Primavera 125",594000,1852.0,680.0,"",1334.0,790.0,130.0,1,"単気筒",124.5,"OHC（SOHC）",3,7.9,7770.0,10.2,6000.0
5,"https://www.bikebros.co.jp/catalog/17/999_3/","ベスパ | Vespa　プリマベーラ 50thアニベルサリオ 125 | Primavera 50th Anniversario 125","",1852.0,680.0,"",1334.0,790.0,"",1,"単気筒",124.5,"OHC（SOHC）",3,7.9,7770.0,10.4,6000.0
5,"https://www.bikebros.co.jp/catalog/17/999_8/","ベスパ | Vespa　プリマベーラS 125 /スペシャルエディション | Primavera S 125 / Special Edition",478500,1863.0,695.0,"",1334.0,790.0,130.0,1,"単気筒",124.5,"OHC（SOHC）",3,7.9,7770.0,10.4,6000.0
5,"https://www.bikebros.co.jp/catalog/17/999_18/","ベスパ | Vespa　Primavera 75th | Primavera125 75th",594000,1852.0,680.0,"",1334.0,790.0,131.0,1,"単気筒",124.5,"OHC（SOHC）",3,8.1,8000.0,10.4,6750.0
5,"https://www.bikebros.co.jp/catalog/41/999_6/","キムコ | KYMCO　GP125","",1810.0,705.0,1100.0,1220.0,745.0,"",1,"単気筒",124.6,"OHC（SOHC）",2,6.5,7000.0,9.1,6000.0
5,"https://www.bikebros.co.jp/catalog/41/26_6/","キムコ | KYMCO　レーシングS125 | Racing S125","",1855.0,750.0,1100.0,1270.0,790.0,127.0,1,"単気筒",124.8,"OHC（SOHC）",4,7.9,7500.0,10.4,7500.0
5,"https://www.bikebros.co.jp/catalog/41/999_4/","キムコ | KYMCO　ターセリーS125 | Tersely S125","",2085.0,700.0,1570.0,1390.0,790.0,"",1,"単気筒",124.8,"OHC（SOHC）",4,8.3,8500.0,10.4,7000.0
5,"https://www.bikebros.co.jp/catalog/18/7_2/","イタルジェット | Italjet Moto　ドラッグスター125 | DRAGSTER 125","",1870.0,680.0,"",1345.0,770.0,"",1,"単気筒",124.2,"DOHC",4,11.0,10000.0,12.5,7750.0
5,"https://www.bikebros.co.jp/catalog/26/999_2/","ランブレッタ | LAMBRETTA　V125スペシャル | V125 Special","",1890.0,735.0,1115.0,1340.0,770.0,"",1,"単気筒",124.7,"","",7.5,8500.0,9.2,7000.0
5,"https://www.bikebros.co.jp/catalog/35/999_4/","プジョー | Peugeot　シティスター125 | CityStar 125","",1985.0,750.0,1300.0,1430.0,795.0,145.0,1,"単気筒",124.6,"OHC（SOHC）",2,8.1,7400.0,10.8,5400.0
5,"https://www.bikebros.co.jp/catalog/35/999_1/","プジョー | Peugeot　ジャンゴ125 | Django125","",1925.0,710.0,1190.0,1350.0,770.0,"",1,"単気筒",124.6,"OHC（SOHC）",2,7.8,8000.0,9.3,6500.0
5,"https://www.bikebros.co.jp/catalog/35/999_3/","プジョー | Peugeot　スピードファイト125 | SPEEDFIGHT 125","",1895.0,700.0,1150.0,1296.0,800.0,"",1,"単気筒",124.6,"OHC（SOHC）",2,8.1,7400.0,10.8,5600.0
5,"https://www.bikebros.co.jp/catalog/42/17_1/","ピージーオー | PGO　Jbubu 125s","",1720.0,710.0,1060.0,"","",107.0,1,"単気筒",124.8,"OHC（SOHC）",4,8.3,8500.0,"",6500.0
5,"https://www.bikebros.co.jp/catalog/43/999_1/","エス・ワイ・エム | SYM　ジェット14 125 | JET 14 125","",1990.0,730.0,1115.0,1350.0,771.0,"",1,"単気筒",124.6,"","","",8500.0,"",7000.0
5,"https://www.bikebros.co.jp/catalog/43/999_12/","エス・ワイ・エム | SYM　ジェットS 125 | JET S 125","",1813.0,705.0,1095.0,1286.0,780.0,129.0,1,"単気筒",124.6,"OHC（SOHC）","",8.5,8500.0,10.1,6500.0
5,"https://www.bikebros.co.jp/catalog/43/999_22/","エス・ワイ・エム | SYM　ジェットX 125 | JET X 125","",2000.0,760.0,1115.0,1350.0,770.0,"",1,"単気筒",124.6,"OHC（SOHC）",4,9.3,8000.0,11.5,6500.0
5,"https://www.bikebros.co.jp/catalog/43/19_1/","エス・ワイ・エム | SYM　ジョイライドS125i | Joyride S 125i","",2100.0,760.0,1400.0,1430.0,760.0,160.0,1,"単気筒",124.9,"OHC（SOHC）",4,10.2,9000.0,11.2,7000.0
5,"https://www.bikebros.co.jp/catalog/43/999_3/","エス・ワイ・エム | SYM　オービットスリー125 | Orbit Ⅲ 125","",1900.0,682.0,1120.0,1320.0,"",120.0,1,"単気筒",124.6,"OHC（SOHC）",2,7.5,8500.0,9.3,6500.0
5,"https://www.bikebros.co.jp/catalog/1/999_99/","ホンダ | HONDA　ベンリィ イーワン/プロ | BENLY e:Ⅰ/PRO","",1840.0,780.0,1050.0,1280.0,710.0,130.0,"","","","","",2.8,3000.0,13.0,2000.0
5,"https://www.bikebros.co.jp/catalog/1/164_27/","ホンダ | HONDA　ベンリィ/プロ （ベンリィ50） | BENLY/PRO （BENLY 50）",253000,1845.0,755.0,1035.0,1280.0,710.0,110.0,1,"単気筒",49.0,"OHC（SOHC）","",3.2,7750.0,4.2,6000.0
5,"https://www.bikebros.co.jp/catalog/1/201_1/","ホンダ | HONDA　ダンク | Dunk",229900,1675.0,700.0,1040.0,1180.0,730.0,81.0,1,"単気筒",49.0,"OHC（SOHC）",2,3.3,8000.0,4.1,6000.0
5,"https://www.bikebros.co.jp/catalog/1/111_2/","ホンダ | HONDA　ジョルノ | Giorno",206800,1650.0,670.0,1035.0,1180.0,720.0,81.0,1,"単気筒",49.0,"OHC（SOHC）","",3.3,8000.0,4.1,6000.0
5,"https://www.bikebros.co.jp/catalog/1/999_118/","ホンダ | HONDA　ジャイロ イー | GYRO  e:","",1945.0,710.0,1030.0,1360.0,710.0,141.0,"","","","","",3.2,5800.0,13.0,2300.0
5,"https://www.bikebros.co.jp/catalog/1/102_3/","ホンダ | HONDA　ジャイロキャノピー | GYRO CANOPY",570900,1895.0,660.0,1690.0,1410.0,700.0,139.0,1,"単気筒",49.0,"OHC（SOHC）",4,3.4,7500.0,4.4,7000.0
5,"https://www.bikebros.co.jp/catalog/1/999_150/","ホンダ | HONDA　ジャイロキャノピー イー | GYRO CANOPY e:","",1870.0,700.0,1710.0,1360.0,715.0,168.0,"","",0.58,"","",3.2,5800.0,13.0,2300.0
5,"https://www.bikebros.co.jp/catalog/1/102_2/","ホンダ | HONDA　ジャイロX | GYRO X",426800,1700.0,665.0,1405.0,1205.0,735.0,113.0,1,"単気筒",49.0,"OHC（SOHC）",4,3.4,7500.0,4.4,7000.0
5,"https://www.bikebros.co.jp/catalog/1/127_2/","ホンダ | HONDA　タクト/ベーシック | TACT / BASIC",192500,1675.0,670.0,1035.0,1180.0,705.0,78.0,1,"単気筒",49.0,"OHC（SOHC）","",3.3,8000.0,4.1,6000.0
5,"https://www.bikebros.co.jp/catalog/2/187_1/","ヤマハ | YAMAHA　イービーノ | E-Vino",259600,1675.0,660.0,1005.0,1160.0,715.0,68.0,"","",0.58,"","",1.2,3760.0,7.8,330.0
5,"https://www.bikebros.co.jp/catalog/2/115_1/","ヤマハ | YAMAHA　ギア | GEAR",231000,1850.0,680.0,1025.0,1280.0,715.0,98.0,1,"単気筒",49.0,"OHC（SOHC）",3,3.2,8500.0,4.1,6500.0
5,"https://www.bikebros.co.jp/catalog/2/115_4/","ヤマハ | YAMAHA　ギアパーキングスタンド仕様 | GEAR Parking Stand","",1850.0,680.0,1025.0,1280.0,715.0,101.0,1,"単気筒",49.0,"OHC（SOHC）",3,3.2,8500.0,4.1,6500.0
5,"https://www.bikebros.co.jp/catalog/2/125_1/","ヤマハ | YAMAHA　ジョグ | JOG",170500,1675.0,670.0,1040.0,1180.0,705.0,78.0,1,"単気筒",49.0,"OHC（SOHC）",2,3.3,8000.0,4.1,6000.0
5,"https://www.bikebros.co.jp/catalog/2/125_17/","ヤマハ | YAMAHA　ジョグデラックス | JOG Deluxe",183700,1675.0,670.0,1040.0,1180.0,720.0,79.0,1,"単気筒",49.0,"OHC（SOHC）",2,3.3,8000.0,4.1,6000.0
5,"https://www.bikebros.co.jp/catalog/2/115_2/","ヤマハ | YAMAHA　ニュースギア | NEWS GEAR",242000,1865.0,740.0,1060.0,1280.0,715.0,104.0,1,"単気筒",49.0,"OHC（SOHC）",3,3.2,8500.0,4.1,6500.0
5,"https://www.bikebros.co.jp/catalog/2/147_1/","ヤマハ | YAMAHA　ビーノ | Vino",203500,1650.0,670.0,1015.0,1180.0,720.0,81.0,1,"単気筒",49.0,"OHC（SOHC）",2,3.3,8000.0,4.1,6000.0
5,"https://www.bikebros.co.jp/catalog/3/79_2/","スズキ | SUZUKI　アドレスV50 | ADDRESS V50",182600,1670.0,620.0,1005.0,1150.0,710.0,74.0,1,"単気筒",49.0,"OHC（SOHC）",2,2.7,8500.0,3.4,7000.0
5,"https://www.bikebros.co.jp/catalog/3/140_1/","スズキ | SUZUKI　レッツ | Let's",166100,1660.0,615.0,995.0,1150.0,695.0,70.0,1,"単気筒",49.0,"OHC（SOHC）",2,2.7,8500.0,3.4,7000.0
5,"https://www.bikebros.co.jp/catalog/3/140_16/","スズキ | SUZUKI　レッツバスケット | Let's Basket","",1660.0,615.0,985.0,1150.0,695.0,76.0,1,"単気筒",49.0,"OHC（SOHC）",2,2.7,8500.0,3.4,7000.0
5,"https://www.bikebros.co.jp/catalog/11/8_8/","アプリリア | aprilia　SR50R",330000,"","","","",795.0,"",1,"単気筒",49.0,"","","","","",""
5,"https://www.bikebros.co.jp/catalog/17/23_2/","ベスパ | Vespa　プリマベーラ50 | Primavera 50","",1870.0,735.0,"",1330.0,790.0,"",1,"単気筒",49.0,"",3,2.4,7500.0,3.0,7500.0
5,"https://www.bikebros.co.jp/catalog/26/999_1/","ランブレッタ | LAMBRETTA　V50スペシャル | V50 Special","",1890.0,735.0,1115.0,1340.0,770.0,"",1,"単気筒",49.5,"","",2.6,7500.0,3.4,6500.0
5,"https://www.bikebros.co.jp/catalog/35/999_5/","プジョー | Peugeot　ジャンゴ50 | Django50","",1925.0,710.0,1190.0,1350.0,770.0,"",1,"単気筒",49.9,"OHC（SOHC）",2,2.7,8000.0,3.5,6200.0
5,"https://www.bikebros.co.jp/catalog/35/5_1/","プジョー | Peugeot　スピードファイト50 | SPEEDFIGHT50","",1985.0,700.0,1150.0,1306.0,800.0,"",1,"単気筒",49.5,"OHC（SOHC）",2,2.64,7500.0,3.5,6500.0
5,"https://www.bikebros.co.jp/catalog/43/999_16/","エス・ワイ・エム | SYM　オービット50 | Orbit  50","","","","","","","",1,"単気筒","","","","","","",""
5,"https://www.bikebros.co.jp/catalog/43/999_2/","エス・ワイ・エム | SYM　オービットスリー50 | Orbit Ⅲ 50","","","","","","","",1,"単気筒","","","","","","",""
5,"https://www.bikebros.co.jp/catalog/252/999_1/","ジーム | XEAM　ノッテ | notte","",1680.0,680.0,1070.0,1180.0,"",64.0,"","","","","","","",7.0,""
5,"https://www.bikebros.co.jp/catalog/268/999_2/","ブレイズ | BLAZE　EVスクーター | EV SCOOTER",164780,1170.0,580.0,1000.0,"","",24.8,"","","","","","","","",""
5,"https://www.bikebros.co.jp/catalog/268/999_3/","ブレイズ | BLAZE　EVトライク | EV TRIKE","",1980.0,1000.0,1270.0,"","",67.5,"","","","","",1.6,"",2.56,""
5,"https://www.bikebros.co.jp/catalog/268/999_1/","ブレイズ | BLAZE　スマートEV | SMART EV",197780,1200.0,650.0,950.0,"","",18.0,"","","","","","","","",""
5,"https://www.bikebros.co.jp/catalog/269/999_4/","アイディア | aidea　AAカーゴα/V2H | AA-Cargo α/V2H","",2050.0,660.0,1690.0,"",720.0,195.0,"","","","","",5.0,"","",""
5,"https://www.bikebros.co.jp/catalog/276/999_1/","フューチャー | FUTURE　GOGO!カーゴ | GOGO! Cargo",272800,1000.0,600.0,1000.0,"","",25.0,"","","","","","","","",""
5,"https://www.bikebros.co.jp/catalog/276/999_2/","フューチャー | FUTURE　GOGO! S",261800,1000.0,600.0,1000.0,"","",23.0,"","","","","","","","",""
